timestamp,rater,session_id,block,order_index,track_id,trajectory,chain,condition,stage,scheduled_s,elapsed_s,rating
2026-07-15T21:18:24,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,4.2,-1.0
2026-07-15T21:18:27,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,7.8,1.0
2026-07-15T21:18:32,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,12.0,1.0
2026-07-15T21:18:34,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,14.5,0.0
2026-07-15T21:18:40,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,20.9,0.0
2026-07-15T21:18:48,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,28.7,1.0
2026-07-15T21:19:16,R18,e73bc175,-1,-1,lt_practice,practice,,practice,event,,56.1,0.0
2026-07-15T21:19:24,R18,e73bc175,-1,-1,lt_practice,practice,,practice,overall,60.0,64.7,0.0
2026-07-16T14:26:47,R14,e4899504,-1,-1,lt_practice,practice,,practice,event,,11.6,1.0
2026-07-16T14:26:54,R14,e4899504,-1,-1,lt_practice,practice,,practice,event,,19.2,0.0
2026-07-16T14:27:11,R14,e4899504,-1,-1,lt_practice,practice,,practice,event,,35.9,1.0
2026-07-16T14:27:32,R14,e4899504,-1,-1,lt_practice,practice,,practice,event,,56.8,0.0
2026-07-16T14:27:43,R14,e4899504,-1,-1,lt_practice,practice,,practice,overall,60.0,68.3,0.0
2026-07-16T14:28:06,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,12.9,-1.0
2026-07-16T14:28:20,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,27.4,1.0
2026-07-16T14:28:35,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,42.6,0.0
2026-07-16T14:28:47,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,53.8,-1.0
2026-07-16T14:29:06,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,73.1,1.0
2026-07-16T14:29:21,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,88.3,1.0
2026-07-16T14:29:42,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,event,,109.3,1.0
2026-07-16T14:29:57,R14,e4899504,0,0,lt_up_c1_arc_majend,up,1.0,arc_majend,overall,120.0,124.1,1.0
2026-07-16T14:30:08,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,2.8,-1.0
2026-07-16T14:30:19,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,14.6,-1.0
2026-07-16T14:30:35,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,30.3,0.0
2026-07-16T14:30:48,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,43.6,-1.0
2026-07-16T14:31:02,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,57.5,-1.0
2026-07-16T14:31:12,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,67.0,0.0
2026-07-16T14:31:22,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,77.6,-1.0
2026-07-16T14:31:43,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,97.9,-1.0
2026-07-16T14:31:58,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,event,,113.4,0.0
2026-07-16T14:32:09,R14,e4899504,0,1,lt_up_c2_noarc,up,2.0,noarc,overall,120.0,123.9,-1.0
2026-07-16T14:32:37,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,event,,21.6,-1.0
2026-07-16T14:32:54,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,event,,38.7,0.0
2026-07-16T14:33:14,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,event,,58.9,-1.0
2026-07-16T14:33:43,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,event,,87.8,-1.0
2026-07-16T14:33:54,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,event,,98.7,0.0
2026-07-16T14:34:29,R14,e4899504,0,2,lt_down_c1_arc_majend,down,1.0,arc_majend,overall,120.0,133.8,-1.0
2026-07-16T14:34:46,R14,e4899504,0,3,lt_down_c2_noarc,down,2.0,noarc,event,,8.5,0.0
